review_id,subcategory,master_name,date,score,size,experience,verified,header,text,review_length,main_category,bert_sentiment,bert_score,mismatch,detected_aspects,topic,topic_prob
10076,Womens-boots-booties,Cypress,15/01/2023,5.0,True to size,Not specified,Verified Buyer,Fave new shoes,"They fit around my already very large calves, very stretchy, and super flattering. Got so many compliments on them, I can’t wait to wear them out more!!! I might even buy the red satin pair",189.0,Woman's,5.0,0.7987356185913086,False,"['size_and_fit', 'style_and_appearance', 'purchase_experience', 'wearability', 'specific_parts']",0,1.0
10077,Womens-boots-booties,Cypress,12/01/2023,5.0,True to size,Not specified,Verified Buyer,Love these!!,These boots are so cute and worth it would definitely recommend,63.0,Woman's,5.0,0.6998369097709656,False,"['style_and_appearance', 'type_of_shoe', 'purchase_experience', 'price_and_value']",0,1.0
10078,Womens-boots-booties,Cypress,11/01/2023,4.0,Small,Not specified,Verified Buyer,Comfy but SKINNY,"The boots themselves are super comfy. No breaking in required. But the shaft is NOT elastic at all. I don’t know how girls with wider calves got these on, because I have medium-sized calves and it was a SCRUNCH. Super cute and well-made, but VERY tough to get into if you don’t have thin legs.",293.0,Woman's,3.0,0.4663894772529602,True,"['size_and_fit', 'comfort', 'style_and_appearance', 'type_of_shoe', 'specific_parts']",0,1.0
10080,Womens-boots-booties,Cypress,22/12/2022,5.0,True to size,Not specified,Verified Buyer,Love!,"Can wear walking around downtown for hours w no pain. So comfy. A trick to putting them on but perfect shoes. Purchased in black, in size 8 (usual size) and plan to buy in white and red too 😈",191.0,Woman's,5.0,0.5846285223960876,False,"['size_and_fit', 'comfort', 'style_and_appearance', 'type_of_shoe', 'purchase_experience', 'wearability']",6,1.0
10081,Womens-boots-booties,Cypress,17/11/2022,5.0,True to size,Not specified,Verified Buyer,OBSESSED 😍,"They are literally like bratz shoes!! They will make you like 3 inches taller, but so cute.",91.0,Woman's,5.0,0.48705390095710754,False,"['style_and_appearance', 'type_of_shoe']",-1,0.0
10082,Womens-boots-booties,Cypress,12/11/2022,5.0,True to size,Not specified,Verified Buyer,"Love these boots, they are","Love these boots, they are comfortable and stylish, I’m in love with these boots.",81.0,Woman's,5.0,0.8499146103858948,False,"['comfort', 'style_and_appearance', 'type_of_shoe', 'purchase_experience', 'meta_terms']",0,1.0
10083,Womens-boots-booties,Cypress,24/10/2022,5.0,Small,Not specified,Verified Buyer,Super cute,I love these and treat these like my babies! Pretty comfy too. I’m usually a 7/7.5 so I’m glad I ordered the 7.5,112.0,Woman's,5.0,0.7218447327613831,False,"['comfort', 'style_and_appearance', 'purchase_experience']",1,1.0
10084,Womens-boots-booties,Cypress,08/10/2022,5.0,True to size,Not specified,Verified Buyer,"amazing shoes, they fit like","amazing shoes, they fit like a glove and are so comfortable. The heel also is mild which makes it even more comfy.",114.0,Woman's,5.0,0.922523021697998,False,"['size_and_fit', 'comfort', 'type_of_shoe', 'purchase_experience', 'meta_terms']",-1,0.0
10085,Womens-boots-booties,Cypress,07/10/2022,5.0,True to size,Not specified,Verified Buyer,LOVE!!,"I am in love!! They are better than I expected. First time I wore them everyone was complimenting me , definitely recommend!!",125.0,Woman's,5.0,0.8504383563995361,False,"['purchase_experience', 'wearability', 'meta_terms']",-1,0.0
10086,Womens-boots-booties,Cypress,06/10/2022,5.0,True to size,Not specified,Verified Buyer,Obsessed,Fulfilling my bratz doll fantasy,32.0,Woman's,5.0,0.5215823650360107,False,[],-1,0.0
10087,Womens-boots-booties,Cypress,20/09/2022,5.0,True to size,Not specified,Verified Buyer,Cypress boots,I LOVE THEM SO MUCH. Steve Madden you are a MF!!!!!!!!!!!,57.0,Woman's,5.0,0.9121291041374207,False,['purchase_experience'],2,1.0
10088,Womens-boots-booties,Cypress,23/08/2022,5.0,True to size,Not specified,Verified Buyer,in love,"Shipping took a bit but the wait was worth it, if you’re ordering them for an event try to order them in advance. made me feel like a bratz doll",144.0,Woman's,3.0,0.4356091022491455,True,"['comfort', 'purchase_experience', 'price_and_value', 'delivery']",57,0.7810068522714272
10089,Womens-boots-booties,Cypress,23/08/2022,4.0,Small,Not specified,Verified Buyer,super cute shoesss!!!,super cute shoesss!!!,21.0,Woman's,5.0,0.7863149642944336,True,"['style_and_appearance', 'type_of_shoe']",-1,0.0
10090,Womens-boots-booties,Cypress,02/08/2022,5.0,True to size,Not specified,Verified Buyer,Love these shoes!,Cutest shoes ever! I get so many compliments! I have wide calves and struggled the first time to get them on but now I can do it without any help!,146.0,Woman's,5.0,0.9239576458930969,False,"['size_and_fit', 'style_and_appearance', 'type_of_shoe', 'specific_parts', 'meta_terms']",0,1.0
10091,Womens-boots-booties,Cypress,01/08/2022,5.0,True to size,Not specified,Verified Buyer,It was so comfortable to,"It was so comfortable to walk around, and it looked super cute on me! The only problem I’d say I had was taking them off lol. Please get it!",140.0,Woman's,4.0,0.6619271636009216,True,"['comfort', 'style_and_appearance', 'wearability', 'meta_terms']",34,1.0
10092,Womens-boots-booties,Cypress,30/07/2022,5.0,True to size,Not specified,Verified Buyer,I look like a Bratz doll!,These boots are worth the little bit of sweat putting it on (and taking off)! I am a size 6 and went with my gut feeling of ordering my true size and I am very glad I did. If you have narrow feet it'll probably be best to just order your true size. I still have room at the top of my boot so they definitely,307.0,Woman's,5.0,0.5836885571479797,False,"['size_and_fit', 'comfort', 'type_of_shoe', 'purchase_experience', 'price_and_value', 'meta_terms']",0,1.0
10093,Womens-boots-booties,Cypress,05/07/2022,4.0,True to size,Not specified,Verified Buyer,SO HOT!,I’ve wanted these boots for forever and I finally convinced myself to get them and I am so glad! They are so hot and I wear them with everything now. I wear a size 8 normally but I’d heard about them being tight on the calf so I did an 8.5. Only complaint I have is that sizing up made the foot part a,301.0,Woman's,4.0,0.5822179913520813,False,"['size_and_fit', 'type_of_shoe', 'purchase_experience', 'wearability', 'specific_parts', 'meta_terms']",0,1.0
10094,Womens-boots-booties,Cypress,17/06/2022,5.0,True to size,Not specified,Verified Buyer,Soso in love,I’m a boot collector so I’m very very picky and I have to say that these boots have quickly become one of my favorite pairs. I have very skinny legs so it’s very hard for me to find boots that will hug my legs. These actually don’t hug them as tight as I thought they did but they still do enough for,300.0,Woman's,4.0,0.49740099906921387,True,"['size_and_fit', 'type_of_shoe', 'meta_terms']",0,0.761812305086627
10095,Womens-boots-booties,Cypress,06/06/2022,5.0,True to size,Not specified,Verified Buyer,AMAZING!!!!,"I LOVE THESE SO MUCH!!! Oh my gosh they are gorgeous!! They do hurt but hey, beauty is pain so it’s worth it",108.0,Woman's,5.0,0.8514504432678223,False,"['style_and_appearance', 'purchase_experience', 'price_and_value']",-1,0.0
10096,Womens-boots-booties,Cypress,18/05/2022,5.0,True to size,Not specified,Verified Buyer,Very nice,Love the boots fits well on me. People compliments me a lot of this boots :),76.0,Woman's,5.0,0.7655729651451111,False,"['size_and_fit', 'type_of_shoe', 'purchase_experience', 'meta_terms']",0,1.0
10097,Womens-boots-booties,Cypress,13/04/2022,5.0,True to size,Not specified,Verified Buyer,Perfect for my height,I’m not that tall but these boots gives me an extra lift! It fits very tight from the ankle to the top of the leg and could be difficult to take them out but for the style they give is worth the pain!,200.0,Woman's,4.0,0.5705872774124146,True,"['size_and_fit', 'style_and_appearance', 'type_of_shoe', 'purchase_experience', 'specific_parts', 'price_and_value']",0,1.0
10098,Womens-boots-booties,Cypress,27/03/2022,5.0,True to size,Not specified,Verified Buyer,These boots are so cute,These boots are so cute and comfortable. I have thicker legs so I was skeptical about getting them on but I was able to get them on and they felt so good.,154.0,Woman's,5.0,0.6499853134155273,False,"['comfort', 'style_and_appearance', 'type_of_shoe', 'meta_terms']",0,0.6219069954181321
10099,Womens-boots-booties,Cypress,13/03/2022,5.0,True to size,Not specified,Verified Buyer,I FREAKING LUV,I absolutely cannot get over these! Oh my god 5 stars isn't enough. I have absolutely no negatives about this boot although if you have thick calves you may want to size up. But for me it was absolutely perfect. I always struggle with finding boots that fit my calves without being baggy and these are,301.0,Woman's,5.0,0.8931013345718384,False,"['size_and_fit', 'type_of_shoe', 'purchase_experience', 'specific_parts', 'meta_terms']",0,1.0
10100,Womens-boots-booties,Cypress,11/03/2022,5.0,True to size,Not specified,Verified Buyer,New fav Boot !!,"Sooo comfy. I thought I’d be in pain due to me not wearing heels in years but they were sooo comfy, I just love them !",118.0,Woman's,5.0,0.6820747256278992,False,"['comfort', 'type_of_shoe', 'purchase_experience', 'wearability']",-1,0.0
10101,Womens-boots-booties,Cypress,02/03/2022,5.0,True to size,Not specified,Verified Buyer,boots were made for stomping!,I literally love these shoes so much I need them in every single color and the shorter bootie style too! seriously can’t get enough of the mega platform! I’m like 5’11 in these and it’s the most amazing feeling towering over people when I’m out (especially men). they are a little hard to get on if I’m,302.0,Woman's,5.0,0.9419841170310974,False,"['comfort', 'style_and_appearance', 'type_of_shoe', 'purchase_experience', 'wearability']",0,1.0
10102,Womens-boots-booties,Cypress,28/02/2022,5.0,True to size,Not specified,Verified Buyer,Obsessed!!,The quality is amazing and they look expensive!,47.0,Woman's,5.0,0.6948180794715881,False,"['style_and_appearance', 'quality_and_material', 'purchase_experience', 'price_and_value']",10,0.8917533260516495
10103,Womens-boots-booties,Cypress,23/02/2022,4.0,Big,Not specified,Verified Buyer,"Yeah, they stretch...","They stretch but not that much, if your calve is bigger than the boot it's possible that it will feel kinda tight. Overall really easy to put on and take off. No room for ankle height socks, they are visible since the ankle part of the boot has little space.",258.0,Woman's,3.0,0.5182211399078369,True,"['size_and_fit', 'comfort', 'type_of_shoe', 'specific_parts', 'meta_terms']",42,0.8340202980587212
10104,Womens-boots-booties,Cypress,29/12/2021,3.0,Too Big,Not specified,Verified Buyer,"Decent, but returned","I was really excited for these shoes because they seemed perfect for my style. They came with a scuff, were too big, not comfortable in the 5 minutes I wore them and you have to pull pretty hard to get them off and the heel didn’t seem sturdy enough. I was worried these shoes wouldn’t last me more than",303.0,Woman's,2.0,0.6031683087348938,True,"['size_and_fit', 'comfort', 'style_and_appearance', 'type_of_shoe', 'purchase_experience', 'wearability', 'meta_terms']",-1,0.0
10105,Womens-boots-booties,Cypress,29/12/2021,4.0,True to size,Not specified,Verified Buyer,"Cutest shoes ever, beware tho","I love these shoes soo much they are so fun and sexy, however because the platform is wider than your actual foot, the inner side of the platforms have already worn/frayed away a bit and i’ve had them for a week :( gonna look if i can get it buffed and covered, and look into protectant for them? Just",301.0,Woman's,4.0,0.45921590924263,False,"['size_and_fit', 'comfort', 'style_and_appearance', 'type_of_shoe', 'purchase_experience']",91,1.0
10106,Womens-boots-booties,Cypress,29/12/2021,5.0,True to size,Not specified,Verified Buyer,I’m in love!,"I bought these as a dupe for the naked wolfe boots, and i am in love! I like these better because they don’t have a large logo. These are slim around my calves, perfect height, and easy to walk in. I’m 4’10, size 6.5, and these are true to size. They hit right below the knee. I feel like a Bratz doll",301.0,Woman's,5.0,0.8272393345832825,False,"['size_and_fit', 'comfort', 'type_of_shoe', 'purchase_experience', 'wearability', 'specific_parts']",0,1.0
10107,Womens-boots-booties,Cypress,17/12/2021,5.0,True to size,Not specified,Verified Buyer,10/10,cutest boots ever!!! would highly recommend,43.0,Woman's,5.0,0.9322118163108826,False,"['style_and_appearance', 'type_of_shoe', 'purchase_experience']",0,1.0
10108,Womens-boots-booties,Cypress,27/11/2021,5.0,Not specified,Not specified,Verified Buyer,Your Bratz Dream Come True,"These boots are perfect in every single way! I'm already 5'9"" and being 6'2"" in the Cyprus boot is exactly how I want to live my life. I've had them for a couple of weeks now and spent a fair amount of time on my feet in them without inserts or anything and they've not hurt or rubbed at all. I also have",304.0,Woman's,5.0,0.9585463404655457,False,"['comfort', 'type_of_shoe', 'purchase_experience', 'meta_terms']",0,1.0
10109,Womens-boots-booties,Cypress,19/11/2021,5.0,Not specified,Not specified,Verified Buyer,Thick calves,These boots are my dream. I wasn’t sure if they would fit my calves but they do. For reference my calves are 16 in. at their widest. They don’t have much arch support so I am going to try inserts but they still walk pretty smooth. I love them.,243.0,Woman's,5.0,0.6914924383163452,False,"['size_and_fit', 'style_and_appearance', 'type_of_shoe', 'purchase_experience', 'wearability', 'specific_parts']",0,1.0
10110,Womens-boots-booties,Cypress,18/11/2021,5.0,Not specified,Not specified,Verified Buyer,Comfy platforms,They look beyond amazing and they are super comfortable. I was a little nervous about if I’d be able to wear socks with them because of the boot fitting like a glove. I CAN!! This will definitely be my go to dressy winter boot/heels.,233.0,Woman's,5.0,0.42475029826164246,False,"['size_and_fit', 'comfort', 'style_and_appearance', 'type_of_shoe', 'purchase_experience', 'wearability', 'meta_terms']",79,0.9177245264258047
